Product_Category,Price,Quantity,Payment_Method,Delivery_Time_Days,Customer_Rating,Discount_Applied,gender,age_category,size,Purchase
Φόρεμα,21.1,7,Κάρτα,9,4,25,Neutral,Adult,S,1
Φόρεμα,38.21,5,Κάρτα,7,4,40,Men,Youth,L,1
Μπουφάν,56.52,2,Κάρτα,6,5,45,Men,Adult,XL,1
Αξεσουάρ,74.85,4,PayPal,9,5,1,Women,Youth,L,1
Μπλούζα,44.87,3,Κάρτα,6,5,29,Neutral,Adult,L,1
Φόρεμα,71.1,2,PayPal,4,2,12,Neutral,Adult,M,1
Παπούτσια,68.88,2,Αντικαταβολή,4,1,36,Neutral,Adult,M,1
Μπουφάν,26.47,1,Αντικαταβολή,6,1,13,Women,Children,L,1
Παντελόνι,75.01,2,Αντικαταβολή,5,2,0,Women,Youth,M,1
Μπλούζα,55.9,5,Αντικαταβολή,8,5,31,Women,Children,S,1
Παπούτσια,25.87,0,PayPal,9,4,5,Women,Youth,L,0
Φόρεμα,85.22,0,PayPal,9,5,21,Women,Youth,XL,0
Παντελόνι,47.49,3,Αντικαταβολή,4,3,10,Neutral,Children,XL,1
Μπλούζα,11.13,2,Κάρτα,8,4,48,Men,Adult,S,1
Μπουφάν,35.87,2,Αντικαταβολή,2,5,22,Neutral,Youth,XL,1
Παντελόνι,30.95,4,Αντικαταβολή,5,5,13,Men,Adult,XL,1
Αξεσουάρ,36.37,2,PayPal,2,5,13,Women,Children,L,1
Παντελόνι,41.1,1,Αντικαταβολή,7,5,19,Men,Adult,S,1
Παπούτσια,44.85,4,PayPal,7,5,6,Neutral,Youth,L,1
Μπλούζα,44.1,0,PayPal,7,5,18,Neutral,Youth,S,0
Παπούτσια,48.05,3,Αντικαταβολή,3,5,25,Men,Youth,L,1
Παπούτσια,61.75,1,Κάρτα,4,5,21,Women,Children,L,1
Φόρεμα,35.07,3,PayPal,4,1,5,Women,Youth,M,1
Μπουφάν,73.62,2,PayPal,6,5,12,Neutral,Children,XL,1
Παντελόνι,25.5,2,PayPal,8,4,9,Men,Adult,S,1
Μπλούζα,62.3,2,Αντικαταβολή,4,2,18,Women,Youth,XL,1
Αξεσουάρ,82.87,2,Αντικαταβολή,8,3,30,Women,Youth,M,1
Μπουφάν,46.45,0,PayPal,7,5,9,Neutral,Youth,S,0
Μπουφάν,53.87,2,Κάρτα,2,4,36,Women,Adult,M,1
Μπλούζα,30.64,2,Αντικαταβολή,9,5,12,Men,Youth,XL,1
Μπουφάν,39.76,2,Κάρτα,5,2,16,Neutral,Children,L,1
Φόρεμα,81.35,0,Κάρτα,9,4,4,Neutral,Adult,M,0
Μπουφάν,64.97,2,Αντικαταβολή,3,3,20,Men,Adult,M,1
Φόρεμα,58.37,3,PayPal,8,4,38,Neutral,Adult,L,1
Παντελόνι,11.24,2,Κάρτα,8,4,19,Women,Adult,XL,1
Παντελόνι,35.67,1,PayPal,5,5,6,Women,Adult,M,1
Παπούτσια,84.78,0,Κάρτα,9,1,14,Men,Children,XL,0
Φόρεμα,58.22,0,PayPal,2,2,14,Women,Adult,L,0
Αξεσουάρ,60.71,1,Αντικαταβολή,3,1,22,Men,Youth,S,1
Παντελόνι,53.41,2,Κάρτα,8,5,32,Men,Adult,M,1
Μπουφάν,37.74,1,Κάρτα,9,3,43,Women,Adult,XL,1
Μπλούζα,56.65,0,Κάρτα,9,4,1,Men,Adult,L,0
Μπλούζα,19.4,1,PayPal,6,4,49,Women,Adult,L,1
Φόρεμα,17.89,3,Κάρτα,4,5,31,Neutral,Adult,M,1
Αξεσουάρ,35.29,0,Κάρτα,4,1,14,Neutral,Children,S,0
Παπούτσια,53.84,1,PayPal,6,2,6,Men,Children,M,1
Μπουφάν,18.61,1,PayPal,2,5,8,Women,Adult,XL,1
Φόρεμα,52.54,2,Αντικαταβολή,8,5,27,Women,Children,L,1
Μπλούζα,30.11,2,PayPal,6,4,21,Neutral,Youth,S,1
Φόρεμα,32.8,1,Κάρτα,9,3,2,Neutral,Adult,XL,1
Μπουφάν,75.99,1,Κάρτα,8,4,41,Women,Youth,M,1
Αξεσουάρ,50.75,2,Αντικαταβολή,7,5,1,Men,Youth,L,1
Αξεσουάρ,31.92,2,Αντικαταβολή,8,4,21,Neutral,Adult,M,1
Παντελόνι,53.74,0,Κάρτα,2,4,24,Men,Youth,S,0
Μπουφάν,20.61,3,PayPal,3,4,24,Men,Youth,S,1
Παντελόνι,57.65,3,Κάρτα,5,5,31,Neutral,Youth,S,1
Παντελόνι,72.15,3,Αντικαταβολή,5,5,43,Men,Adult,S,1
Παντελόνι,63.23,1,Κάρτα,9,5,6,Men,Adult,S,1
Φόρεμα,93.15,1,Κάρτα,6,3,30,Women,Youth,M,1
Μπλούζα,11.23,1,Κάρτα,4,4,36,Men,Adult,S,1
Αξεσουάρ,52.54,3,Αντικαταβολή,6,4,3,Women,Adult,S,1
Φόρεμα,23.13,0,Αντικαταβολή,4,3,32,Neutral,Youth,L,0
Μπλούζα,46.54,1,Αντικαταβολή,6,5,14,Neutral,Adult,S,1
Αξεσουάρ,50.03,2,PayPal,9,4,8,Women,Children,L,1
Μπουφάν,95.6,4,Αντικαταβολή,6,3,5,Neutral,Adult,L,1
Αξεσουάρ,48.8,4,PayPal,8,5,45,Men,Children,L,1
Αξεσουάρ,48.43,0,PayPal,5,3,30,Men,Youth,M,0
Αξεσουάρ,70.1,9,Αντικαταβολή,9,5,33,Men,Adult,M,1
Παπούτσια,48.94,0,PayPal,7,5,43,Neutral,Youth,XL,0
Μπουφάν,86.62,0,PayPal,4,5,37,Men,Youth,XL,0
Φόρεμα,63.39,0,Κάρτα,7,5,12,Neutral,Youth,L,0
Φόρεμα,66.57,0,PayPal,7,5,35,Men,Youth,M,0
Μπλούζα,12.65,0,PayPal,7,3,31,Women,Youth,S,0
Φόρεμα,89.7,4,Αντικαταβολή,5,4,21,Neutral,Adult,XL,1
Παντελόνι,36.87,1,Κάρτα,7,5,47,Neutral,Children,M,1
Αξεσουάρ,49.81,2,PayPal,8,1,28,Men,Adult,S,1
Φόρεμα,36.95,2,PayPal,4,5,10,Neutral,Adult,S,1
Μπλούζα,29.51,1,PayPal,3,3,5,Neutral,Adult,M,1
Μπλούζα,25.96,3,Αντικαταβολή,7,3,4,Women,Adult,XL,1
Παντελόνι,52.06,1,Αντικαταβολή,7,3,0,Women,Children,M,1
Μπλούζα,10.6,0,Κάρτα,3,2,38,Men,Adult,XL,0
Παπούτσια,45.14,3,PayPal,7,5,49,Women,Youth,L,1
Αξεσουάρ,71.16,4,Κάρτα,3,5,9,Men,Adult,M,1
Αξεσουάρ,62.64,1,Αντικαταβολή,2,4,9,Men,Adult,M,1
Αξεσουάρ,58.65,2,PayPal,9,5,48,Men,Children,XL,1
Μπουφάν,32.09,2,PayPal,5,4,23,Neutral,Children,XL,1
Φόρεμα,18.28,2,Κάρτα,5,5,6,Women,Youth,M,1
Παπούτσια,70.84,0,PayPal,3,5,21,Men,Adult,S,0
Φόρεμα,41.02,2,Αντικαταβολή,6,3,20,Women,Adult,S,1
Παπούτσια,48.34,0,Κάρτα,5,4,21,Men,Adult,S,0
Φόρεμα,46.05,2,Κάρτα,4,4,32,Women,Youth,L,1
Παντελόνι,63.45,4,PayPal,5,5,43,Women,Children,L,1
Μπλούζα,86.87,1,Αντικαταβολή,5,5,24,Men,Youth,XL,1
Μπλούζα,79.25,1,PayPal,9,5,30,Neutral,Adult,L,1
Παντελόνι,3.36,1,Κάρτα,9,5,48,Women,Children,S,1
Παπούτσια,43.83,2,Κάρτα,4,4,15,Neutral,Children,M,1
Μπουφάν,23.07,3,Αντικαταβολή,3,5,14,Neutral,Youth,L,1
Παπούτσια,68.77,1,Κάρτα,8,4,28,Men,Children,L,1
Μπλούζα,50.08,3,Αντικαταβολή,8,4,18,Men,Children,S,1
Μπουφάν,62.12,4,PayPal,3,5,16,Men,Adult,L,1
Φόρεμα,42.12,1,Αντικαταβολή,4,2,25,Women,Adult,XL,1
Μπουφάν,29.21,2,PayPal,8,3,35,Men,Children,M,1
Παπούτσια,32.63,3,PayPal,9,4,35,Men,Children,S,1
Παντελόνι,19.34,3,Κάρτα,5,4,34,Women,Youth,XL,1
Φόρεμα,24.73,0,PayPal,7,5,39,Women,Youth,S,0
Παπούτσια,20.51,2,Κάρτα,5,5,22,Men,Children,XL,1
Φόρεμα,29.29,3,Αντικαταβολή,3,4,8,Men,Adult,M,1
Μπουφάν,28.15,4,Αντικαταβολή,7,4,33,Men,Children,M,1
Μπλούζα,57.88,2,PayPal,2,5,17,Men,Children,XL,1
Παπούτσια,57.1,1,Αντικαταβολή,3,4,15,Neutral,Adult,XL,1
Παντελόνι,57.86,3,PayPal,4,3,31,Neutral,Adult,XL,1
Μπουφάν,73.5,2,Αντικαταβολή,7,5,27,Men,Youth,XL,1
Παπούτσια,48.43,1,PayPal,2,5,31,Neutral,Youth,XL,1
Παντελόνι,34.38,4,PayPal,8,3,49,Women,Youth,XL,1
Παπούτσια,94.23,5,Αντικαταβολή,2,5,17,Neutral,Youth,M,1
Μπουφάν,68.11,2,Αντικαταβολή,9,4,43,Neutral,Adult,XL,1
Παπούτσια,53.05,1,Αντικαταβολή,4,3,33,Men,Children,L,1
Φόρεμα,51.66,3,Αντικαταβολή,7,5,28,Neutral,Youth,M,1
Μπουφάν,55.79,3,PayPal,6,3,20,Neutral,Youth,S,1
Παπούτσια,45.96,2,PayPal,3,3,0,Neutral,Adult,M,1
Μπλούζα,52.56,3,Αντικαταβολή,5,5,15,Neutral,Adult,S,1
Παπούτσια,59.99,0,Αντικαταβολή,8,5,48,Women,Children,S,0
Φόρεμα,35.47,4,Κάρτα,7,3,32,Men,Children,L,1
Παντελόνι,17.32,1,PayPal,9,5,20,Men,Adult,XL,1
Παντελόνι,8.49,0,PayPal,3,3,34,Women,Youth,XL,0
Παντελόνι,67.76,2,Αντικαταβολή,4,2,26,Neutral,Youth,M,1
Μπλούζα,18.34,2,Κάρτα,9,2,19,Women,Youth,XL,1
Φόρεμα,59.31,0,Αντικαταβολή,5,3,30,Neutral,Children,L,0
Μπουφάν,26.91,3,PayPal,6,4,15,Women,Youth,M,1
Παντελόνι,27.24,4,PayPal,8,5,13,Men,Youth,M,1
Φόρεμα,35.64,2,Κάρτα,9,3,47,Men,Adult,M,1
Παπούτσια,53.88,0,Αντικαταβολή,4,4,31,Men,Youth,XL,0
Μπλούζα,24.23,2,Κάρτα,3,5,40,Neutral,Adult,XL,1
Φόρεμα,37.66,3,Αντικαταβολή,8,3,31,Neutral,Youth,XL,1
Φόρεμα,49.49,2,Κάρτα,2,5,1,Women,Children,M,1
Μπουφάν,25.79,2,Αντικαταβολή,4,4,44,Women,Youth,M,1
Φόρεμα,78.56,3,Αντικαταβολή,4,3,21,Men,Youth,S,1
Μπουφάν,15.55,2,Αντικαταβολή,3,5,36,Neutral,Adult,S,1
Μπλούζα,45.64,1,PayPal,6,1,16,Women,Adult,XL,1
Μπλούζα,75.45,1,Αντικαταβολή,3,3,31,Neutral,Adult,M,1
Παπούτσια,23.51,3,PayPal,9,4,37,Neutral,Youth,XL,1
Μπουφάν,47.81,1,Κάρτα,3,4,16,Men,Youth,XL,1
Μπουφάν,52.66,4,Αντικαταβολή,6,5,33,Men,Children,S,1
Παντελόνι,33.86,1,PayPal,6,4,6,Neutral,Youth,L,1
Παντελόνι,48.45,3,Κάρτα,4,4,28,Neutral,Children,XL,1
Παπούτσια,61.23,2,Αντικαταβολή,2,4,16,Neutral,Adult,L,1
Μπλούζα,40.66,3,Κάρτα,3,4,23,Neutral,Adult,L,1
Αξεσουάρ,65.29,1,PayPal,2,5,7,Men,Adult,M,1
Παντελόνι,57.85,1,PayPal,9,5,22,Women,Children,M,1
Φόρεμα,38.34,4,Αντικαταβολή,6,4,32,Men,Youth,XL,1
Μπλούζα,72.55,1,PayPal,6,2,28,Women,Adult,S,1
Αξεσουάρ,35.18,1,PayPal,3,4,18,Neutral,Youth,S,1
Φόρεμα,67.12,3,Κάρτα,4,3,4,Women,Youth,XL,1
Μπουφάν,35.54,0,Αντικαταβολή,8,4,36,Men,Adult,XL,0
Μπλούζα,43.68,2,Αντικαταβολή,3,3,22,Men,Children,S,1
Παπούτσια,46.75,1,Αντικαταβολή,4,5,25,Neutral,Youth,L,1
Μπουφάν,56.77,3,Κάρτα,5,2,23,Men,Adult,XL,1
Μπουφάν,1.73,1,PayPal,9,5,20,Neutral,Youth,L,1
Φόρεμα,59.16,1,Αντικαταβολή,4,3,32,Men,Youth,XL,1
Μπουφάν,47.95,3,Αντικαταβολή,3,5,25,Men,Youth,XL,1
Παντελόνι,55.71,1,Κάρτα,3,5,9,Neutral,Youth,L,1
Μπλούζα,60.05,3,Κάρτα,4,3,41,Women,Youth,L,1
Παντελόνι,57.88,3,Αντικαταβολή,2,5,28,Men,Children,S,1
Φόρεμα,9.85,4,Αντικαταβολή,4,4,34,Women,Children,XL,1
Αξεσουάρ,28.78,3,Κάρτα,5,5,27,Men,Adult,M,1
Φόρεμα,56.66,3,Κάρτα,5,5,11,Men,Children,M,1
Μπλούζα,53.99,0,Κάρτα,2,3,43,Men,Children,XL,0
Μπουφάν,34.21,3,Κάρτα,5,5,6,Men,Children,XL,1
Παπούτσια,64.75,2,PayPal,3,3,15,Women,Youth,XL,1
Φόρεμα,44.87,4,PayPal,2,3,19,Women,Youth,L,1
Μπλούζα,67.71,1,Αντικαταβολή,2,2,28,Men,Adult,M,1
Παπούτσια,74.2,1,PayPal,2,3,34,Men,Adult,M,1
Μπουφάν,55.57,0,Κάρτα,7,4,27,Women,Adult,M,0
Αξεσουάρ,61.11,2,Αντικαταβολή,9,4,6,Neutral,Youth,XL,1
Φόρεμα,37.83,0,Κάρτα,4,5,21,Neutral,Children,L,0
Αξεσουάρ,67.84,2,PayPal,9,3,13,Women,Children,XL,1
Μπλούζα,54.36,2,Κάρτα,4,5,35,Men,Youth,S,1
Αξεσουάρ,44.11,1,Αντικαταβολή,2,1,9,Men,Adult,S,1
Αξεσουάρ,25.62,0,PayPal,8,2,1,Neutral,Adult,M,0
Μπλούζα,40.29,4,Αντικαταβολή,5,5,21,Neutral,Adult,XL,1
Μπλούζα,27.81,3,PayPal,7,5,15,Women,Youth,S,1
Φόρεμα,65.23,2,Κάρτα,9,5,34,Neutral,Adult,S,1
Αξεσουάρ,74.41,0,Αντικαταβολή,7,4,46,Women,Adult,XL,0
Παπούτσια,68.33,1,PayPal,3,3,39,Neutral,Youth,L,1
Μπλούζα,99.72,0,PayPal,3,1,47,Neutral,Children,XL,0
Μπουφάν,40.79,3,PayPal,4,4,10,Neutral,Youth,XL,1
Αξεσουάρ,61.93,2,PayPal,6,4,42,Men,Youth,L,1
Μπλούζα,26.37,0,Κάρτα,2,3,42,Men,Youth,M,0
Παπούτσια,46.05,1,Κάρτα,6,4,32,Men,Youth,M,1
Φόρεμα,20.45,3,PayPal,3,5,33,Neutral,Children,M,1
Αξεσουάρ,61.36,1,Κάρτα,8,5,32,Women,Adult,L,1
Μπλούζα,42.89,2,Κάρτα,4,3,18,Women,Youth,S,1
Μπλούζα,8.91,1,PayPal,4,4,19,Women,Children,L,1
Μπουφάν,36.3,2,Κάρτα,9,2,9,Women,Adult,XL,1
Μπουφάν,85.86,3,Αντικαταβολή,4,2,18,Men,Adult,L,1
Αξεσουάρ,58.21,1,Αντικαταβολή,4,5,42,Men,Adult,S,1
Μπλούζα,65.38,2,Κάρτα,4,5,11,Neutral,Youth,S,1
Αξεσουάρ,52.51,1,PayPal,2,5,9,Neutral,Youth,XL,1
Μπλούζα,46.37,2,Αντικαταβολή,7,3,6,Women,Adult,M,1
Μπουφάν,50.31,2,Κάρτα,9,5,39,Men,Adult,S,1
Παπούτσια,54.91,3,Κάρτα,6,2,10,Women,Adult,S,1
Παντελόνι,28.07,1,PayPal,8,5,49,Neutral,Adult,S,1
Παντελόνι,65.26,0,PayPal,7,4,15,Neutral,Adult,XL,0
Μπλούζα,72.44,2,Κάρτα,3,2,32,Women,Adult,S,1
Μπουφάν,46.07,4,PayPal,3,3,37,Neutral,Children,M,1
Φόρεμα,39.54,2,Αντικαταβολή,7,3,16,Women,Adult,XL,1
Φόρεμα,35.16,2,Αντικαταβολή,4,4,44,Men,Youth,M,1
Παντελόνι,85.18,2,Κάρτα,9,5,24,Women,Youth,S,1
Παπούτσια,40.95,2,Κάρτα,4,3,41,Men,Youth,S,1
Παντελόνι,63.07,1,PayPal,7,4,30,Men,Adult,M,1
Μπλούζα,46.21,0,Αντικαταβολή,4,5,41,Neutral,Youth,XL,0
Παπούτσια,45.13,0,PayPal,7,4,0,Neutral,Children,XL,0
Φόρεμα,34.71,2,Κάρτα,8,4,38,Neutral,Adult,M,1
Μπουφάν,30.59,2,Κάρτα,5,5,19,Women,Youth,S,1
Μπουφάν,64.8,1,Κάρτα,3,3,8,Women,Children,L,1
Μπλούζα,30.14,0,Κάρτα,4,4,42,Neutral,Children,M,0
Παντελόνι,59.25,1,Κάρτα,6,5,1,Women,Youth,M,1
Μπλούζα,51.81,2,Κάρτα,5,1,0,Neutral,Children,M,1
Μπουφάν,65.05,3,PayPal,2,5,43,Women,Youth,S,1
Φόρεμα,37.8,1,PayPal,8,3,38,Men,Children,XL,1
Μπουφάν,71.6,4,PayPal,9,3,4,Men,Adult,S,1
Παπούτσια,47.18,1,Αντικαταβολή,5,3,11,Neutral,Adult,M,1
Αξεσουάρ,101.83,3,PayPal,5,5,13,Women,Adult,S,1
Μπουφάν,17.72,1,Κάρτα,8,5,38,Women,Adult,S,1
Μπουφάν,98.58,2,PayPal,5,3,31,Men,Adult,M,1
Αξεσουάρ,47.47,1,PayPal,9,2,39,Men,Youth,S,1
Παπούτσια,54.46,3,Αντικαταβολή,6,4,45,Neutral,Adult,L,1
Παντελόνι,37.91,1,Κάρτα,8,4,43,Men,Adult,S,1
Μπουφάν,18.62,3,Αντικαταβολή,3,5,8,Neutral,Adult,S,1
Μπλούζα,39.43,0,Αντικαταβολή,8,5,41,Men,Adult,XL,0
Μπουφάν,42.69,0,Αντικαταβολή,4,5,41,Men,Children,XL,0
Μπλούζα,53.66,3,PayPal,9,4,32,Women,Adult,M,1
Παπούτσια,72.42,2,Κάρτα,6,2,24,Men,Adult,M,1
Μπουφάν,53.81,2,Κάρτα,6,2,37,Men,Youth,XL,1
Παπούτσια,54.16,4,Αντικαταβολή,8,4,13,Neutral,Children,L,1
Παπούτσια,57.69,1,Κάρτα,7,4,8,Men,Youth,S,1
Παντελόνι,14.9,3,Κάρτα,4,5,26,Neutral,Adult,L,1
Μπουφάν,16.75,2,Αντικαταβολή,7,3,43,Men,Youth,L,1
Μπλούζα,20.06,6,PayPal,7,1,18,Men,Youth,XL,1
Μπλούζα,42.53,2,Αντικαταβολή,8,4,24,Neutral,Adult,M,1
Μπουφάν,12.57,1,Αντικαταβολή,9,5,31,Women,Children,S,1
Αξεσουάρ,36.2,1,PayPal,5,5,21,Neutral,Children,M,1
Παντελόνι,22.64,1,PayPal,7,1,28,Neutral,Youth,L,1
Παντελόνι,59.75,4,PayPal,2,5,27,Neutral,Adult,L,1
Παντελόνι,58.75,2,PayPal,5,4,43,Women,Youth,M,1
Μπλούζα,43.99,4,Αντικαταβολή,5,4,12,Men,Youth,M,1
Παπούτσια,12.0,4,PayPal,7,3,27,Neutral,Youth,XL,1
Αξεσουάρ,45.26,0,Κάρτα,7,4,2,Neutral,Adult,M,0
Παντελόνι,56.57,1,Αντικαταβολή,3,4,29,Women,Adult,M,1
Μπλούζα,66.21,1,Αντικαταβολή,9,5,10,Neutral,Children,XL,1
Μπλούζα,85.07,3,PayPal,5,4,1,Men,Adult,M,1
Παπούτσια,72.37,2,PayPal,2,2,49,Women,Youth,L,1
Μπουφάν,53.3,4,Κάρτα,6,3,49,Men,Youth,M,1
Μπουφάν,44.3,1,PayPal,8,5,8,Men,Children,S,1
Παντελόνι,35.14,1,Αντικαταβολή,7,5,32,Women,Adult,L,1
Παντελόνι,77.11,4,PayPal,5,4,25,Neutral,Youth,XL,1
Αξεσουάρ,53.33,5,Κάρτα,6,3,15,Men,Children,L,1
Παπούτσια,62.61,2,Αντικαταβολή,7,1,24,Men,Children,XL,1
Παντελόνι,38.2,2,Αντικαταβολή,3,3,0,Men,Youth,S,1
Παπούτσια,25.18,2,PayPal,8,2,20,Men,Youth,S,1
Μπλούζα,41.99,1,Κάρτα,7,4,19,Women,Adult,L,1
Παντελόνι,43.94,4,Κάρτα,2,5,4,Women,Children,M,1
Μπλούζα,53.84,2,PayPal,4,3,16,Men,Youth,L,1
Φόρεμα,35.25,1,Αντικαταβολή,9,5,39,Neutral,Children,L,1
Παπούτσια,50.5,3,Αντικαταβολή,4,5,37,Men,Adult,S,1
Φόρεμα,73.55,1,Αντικαταβολή,7,2,0,Neutral,Youth,XL,1
Παντελόνι,16.54,1,PayPal,3,4,12,Men,Adult,L,1
Μπλούζα,7.66,3,Αντικαταβολή,2,3,17,Neutral,Children,M,1
Παντελόνι,74.92,1,Αντικαταβολή,7,5,3,Men,Adult,S,1
Φόρεμα,20.73,0,PayPal,9,2,46,Neutral,Adult,L,0
Παντελόνι,42.4,1,Αντικαταβολή,6,4,13,Men,Children,L,1
Αξεσουάρ,62.17,4,PayPal,3,4,47,Men,Adult,M,1
Μπουφάν,48.82,2,Κάρτα,5,2,4,Neutral,Children,L,1
Φόρεμα,48.53,0,Κάρτα,6,3,32,Women,Youth,L,0
Παντελόνι,51.45,3,PayPal,7,3,25,Neutral,Children,L,1
Μπλούζα,100.37,3,PayPal,5,4,3,Women,Children,L,1
Παντελόνι,85.61,4,PayPal,5,5,29,Men,Youth,M,1
Μπλούζα,36.13,2,Αντικαταβολή,8,3,16,Neutral,Children,L,1
Μπουφάν,71.02,2,Αντικαταβολή,6,3,27,Neutral,Youth,L,1
Παντελόνι,60.11,3,PayPal,8,4,5,Neutral,Youth,L,1
Μπουφάν,49.61,1,PayPal,5,3,26,Women,Children,S,1
Φόρεμα,31.84,3,Αντικαταβολή,8,4,35,Women,Adult,M,1
Μπλούζα,59.03,1,Αντικαταβολή,4,3,6,Men,Adult,S,1
Αξεσουάρ,43.88,2,PayPal,8,5,0,Women,Youth,S,1
Φόρεμα,42.41,3,Αντικαταβολή,6,4,9,Women,Adult,M,1
Μπλούζα,34.66,3,Αντικαταβολή,3,2,12,Men,Adult,S,1
Μπουφάν,70.0,0,Κάρτα,4,4,40,Neutral,Children,S,0
Παπούτσια,34.65,2,PayPal,3,4,31,Neutral,Youth,S,1
Παντελόνι,34.77,2,PayPal,2,3,13,Men,Youth,M,1
Μπουφάν,65.56,2,Αντικαταβολή,3,1,32,Neutral,Children,L,1
Μπλούζα,47.11,1,Κάρτα,6,3,29,Women,Adult,XL,1
Μπλούζα,47.65,1,PayPal,3,4,8,Men,Youth,XL,1
Μπλούζα,70.66,0,PayPal,2,3,5,Men,Adult,M,0
Μπλούζα,76.27,1,Αντικαταβολή,5,4,9,Men,Youth,XL,1
Παντελόνι,7.44,4,PayPal,6,5,10,Neutral,Youth,M,1
Φόρεμα,47.42,3,Αντικαταβολή,7,5,38,Men,Youth,M,1
Αξεσουάρ,21.79,3,Κάρτα,4,4,19,Men,Youth,XL,1
Παπούτσια,42.26,4,Κάρτα,9,5,24,Men,Adult,S,1
Παντελόνι,49.87,1,PayPal,4,4,11,Neutral,Adult,L,1
Μπλούζα,42.9,4,Αντικαταβολή,3,5,21,Women,Adult,XL,1
Παντελόνι,29.49,1,Κάρτα,4,3,11,Men,Adult,XL,1
Μπουφάν,28.48,2,PayPal,8,3,13,Women,Children,XL,1
Αξεσουάρ,64.56,2,PayPal,2,2,41,Neutral,Youth,XL,1
Μπλούζα,80.7,0,PayPal,7,4,47,Neutral,Youth,M,0
Παπούτσια,8.79,2,Αντικαταβολή,8,2,35,Neutral,Youth,M,1
Μπλούζα,43.45,2,Αντικαταβολή,4,3,13,Neutral,Children,L,1
Αξεσουάρ,64.64,2,Κάρτα,8,4,1,Women,Adult,L,1
Παπούτσια,49.35,1,Αντικαταβολή,3,5,1,Men,Youth,XL,1
Αξεσουάρ,27.73,4,Αντικαταβολή,9,5,42,Neutral,Adult,XL,1
Παπούτσια,40.44,3,PayPal,4,5,42,Neutral,Adult,XL,1
Φόρεμα,56.04,3,PayPal,8,4,5,Women,Children,L,1
Φόρεμα,43.86,3,Κάρτα,9,5,24,Women,Children,XL,1
Παντελόνι,49.04,4,PayPal,5,5,2,Neutral,Adult,S,1
Παντελόνι,49.62,0,PayPal,5,5,22,Men,Youth,L,0
Παπούτσια,39.51,3,PayPal,4,4,8,Men,Youth,S,1
Μπλούζα,66.33,2,Αντικαταβολή,6,3,30,Neutral,Children,XL,1
Μπουφάν,40.45,4,PayPal,7,2,27,Women,Children,M,1
Μπουφάν,29.89,1,Κάρτα,4,5,24,Neutral,Children,S,1
Μπλούζα,94.59,1,Κάρτα,9,2,34,Neutral,Children,L,1
Μπλούζα,48.44,1,PayPal,5,3,0,Women,Children,S,1
Φόρεμα,-2.0,2,PayPal,9,4,1,Neutral,Children,L,1
Μπουφάν,75.09,3,Κάρτα,5,1,14,Neutral,Children,XL,1
Παπούτσια,75.03,2,Αντικαταβολή,2,5,42,Neutral,Youth,S,1
Αξεσουάρ,59.14,1,PayPal,3,3,39,Women,Children,M,1
Παντελόνι,62.63,1,Κάρτα,2,1,15,Men,Children,S,1
Αξεσουάρ,93.19,0,Αντικαταβολή,6,5,22,Men,Youth,M,0
Φόρεμα,30.74,3,Κάρτα,3,3,48,Women,Youth,L,1
Μπουφάν,52.66,5,Αντικαταβολή,4,5,34,Men,Adult,XL,1
Μπλούζα,89.39,1,Κάρτα,4,4,7,Neutral,Children,XL,1
Μπουφάν,93.63,3,Κάρτα,6,5,6,Men,Children,M,1
Παπούτσια,42.68,2,Αντικαταβολή,7,3,20,Neutral,Children,L,1
Φόρεμα,90.2,0,PayPal,5,4,34,Men,Children,XL,0
Μπλούζα,66.05,3,Κάρτα,7,3,38,Women,Adult,L,1
Αξεσουάρ,79.9,2,PayPal,4,5,36,Men,Youth,M,1
Παπούτσια,65.4,1,Κάρτα,2,2,32,Men,Youth,M,1
Αξεσουάρ,56.11,1,Αντικαταβολή,5,3,36,Men,Children,S,1
Παντελόνι,94.19,2,PayPal,4,5,34,Women,Children,XL,1
Φόρεμα,39.43,3,Αντικαταβολή,5,4,17,Men,Children,XL,1
Παπούτσια,88.05,2,Αντικαταβολή,7,4,18,Women,Adult,S,1
Παπούτσια,91.21,1,PayPal,3,5,9,Neutral,Adult,M,1
Αξεσουάρ,77.26,4,PayPal,4,2,3,Men,Youth,M,1
Μπλούζα,48.57,1,PayPal,4,1,29,Women,Children,M,1
Παντελόνι,54.89,5,Αντικαταβολή,9,5,44,Women,Children,M,1
Αξεσουάρ,24.5,2,Αντικαταβολή,5,3,32,Men,Children,L,1
Παπούτσια,40.95,0,Αντικαταβολή,3,4,3,Neutral,Children,XL,0
Φόρεμα,62.41,1,PayPal,2,5,8,Women,Adult,XL,1
Παπούτσια,21.47,2,Κάρτα,9,3,16,Men,Youth,M,1
Μπουφάν,44.04,3,PayPal,3,5,42,Neutral,Youth,M,1
Φόρεμα,88.9,2,Κάρτα,2,4,38,Women,Adult,M,1
Φόρεμα,46.91,0,Αντικαταβολή,8,5,23,Women,Children,XL,0
Παπούτσια,70.67,0,Κάρτα,8,3,38,Neutral,Youth,XL,0
Μπλούζα,61.33,2,PayPal,9,3,12,Neutral,Youth,M,1
Φόρεμα,43.85,1,PayPal,6,5,25,Men,Adult,L,1
Μπουφάν,46.9,2,PayPal,7,3,18,Men,Children,S,1
Αξεσουάρ,53.34,2,Κάρτα,9,4,16,Women,Youth,S,1
